"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Probe","Target","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"C","F","19","52","C_List01.csv",73,"F","F","F","那間狗屋蓋在大門旁","STI/Filler/ironbarrel.jpg",710,589,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",74,"F","F","F","那台電動機車行駛在隧道裡","STI/Filler/desk02.jpg",1167,420,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",75,"L","H","Y","船錨沉到海底","STI/LARGE/anchor_H.jpg",477,616,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",76,"L","H","Y","那艘遊艇正在航行","STI/LARGE/boat_H.jpg",715,559,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",77,"S","V","Y","鐵釘已準備釘進地板","STI/SMALL/nail_r.jpg",1060,423,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",78,"F","F","F","魔術方塊就在架子上","STI/Filler/solderingiron.jpg",692,462,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",79,"S","H","N","眼藥膏正準備用在患者眼部","STI/SMALL/gluetube.jpg",652,536,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",80,"S","H","N","那根大葱正在被沖洗","STI/SMALL/leek.jpg",598,848,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",81,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",1172,588,0,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",82,"F","F","F","衣服就放在衣櫥裡","STI/Filler/spatula04.jpg",3722,646,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",83,"L","H","N","重型吊臂升起準備移動貨物","STI/LARGE/crane_H.jpg",815,548,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",84,"S","H","Y","那支糖果棒放在糖果盒中","STI/SMALL/candycane01a.jpg",495,666,0,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",85,"S","H","Y","那支保齡球瓶倒在球道盡頭","STI/SMALL/248-quille_skittle.jpg",535,543,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",86,"F","F","F","教堂在廣場旁邊","STI/Filler/093-chapiteau_big-top.jpg",993,1064,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",87,"L","V","N","那台直立式鋼琴擺在貨車上","STI/LARGE/Uprightpiano_V.jpg",1000,482,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",88,"S","V","N","相框收在抽屜裡","STI/SMALL/pictureframe04_r.jpg",476,440,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",89,"L","H","N","公車墜落在懸崖上","STI/LARGE/bus_H.jpg",297,642,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",90,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",523,521,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",91,"L","V","Y","停車場閘門昇起讓車子通過","STI/LARGE/gate_arms_V.jpg",1419,779,0,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",92,"F","F","F","蘋果就在桌子上","STI/Filler/075-carte_playing-card.jpg",494,418,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",93,"F","F","F","那台計算器放在桌子上","STI/Filler/strap.jpg",423,483,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",94,"L","V","Y","巡曳飛彈已從潛艇發射","STI/LARGE/missle_V.jpg",694,383,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",95,"L","V","Y","那台自動販賣機設在街角","STI/LARGE/vending_V.jpg",523,611,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",96,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",553,496,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",97,"L","H","Y","那張床墊被放在床上","STI/LARGE/mattress_H.jpg",466,471,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",98,"F","F","F","貨物列車在鐵路上行駛","STI/Filler/293-usine_factory.jpg",818,707,1,1,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",99,"F","F","F","耳環就在盒子旁邊","STI/Filler/078-cassette_cassette.jpg",291,712,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",100,"F","F","F","氣球在小孩子的手裡","STI/Filler/pill.jpg",479,462,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",101,"F","F","F","錄音帶放在錄音機裡","STI/Filler/166-klaxon_horn.jpg",559,633,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",102,"L","H","N","那座釣橋擋住了城門","STI/LARGE/Drawbridge_H.jpg",1953,488,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",103,"F","F","F","杯子放在餐桌上","STI/Filler/kiwi03.jpg",3296,624,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",104,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",660,682,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",105,"F","F","F","直昇機正停在跑道上","STI/Filler/ferry.jpg",759,614,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",106,"F","F","F","機庫就在飛機旁邊","STI/Filler/church.jpg",338,518,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",107,"S","H","N","有根胡蘿蔔剛被農夫採收","STI/SMALL/carrot01.jpg",556,525,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",108,"F","F","F","那顆球就在桌球桌上","STI/Filler/faucet.jpg",1935,759,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",109,"F","F","F","碼錶就在教練手中","STI/Filler/wheel01.jpg",264,638,0,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",110,"F","F","F","有隻蝦子在水族箱中","STI/Filler/laptopopen.jpg",540,702,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",111,"F","F","F","那台警車行駛在馬路上","STI/Filler/282-tractopelle_digger.jpg",601,465,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",112,"L","H","N","那台吉普車掉到裂縫裡","STI/LARGE/jeep_H.jpg",286,551,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",113,"F","F","F","飛鏢盤就掛在牆上","STI/Filler/mirror.jpg",1246,521,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",114,"F","F","F","那台卡車停在工廠裡","STI/Filler/071-bateau_boat.jpg",1773,605,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",115,"F","F","F","蠟燭立在餐桌上","STI/Filler/041-bonbon_candy.jpg",861,572,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",116,"S","V","Y","那條牛仔褲在展示櫃中","STI/SMALL/jeans01_r.jpg",211,515,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",117,"F","F","F","大白菜就放在貨架上","STI/Filler/umbrellaopen.jpg",296,508,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",118,"S","V","N","訂書機放在辦公桌上","STI/SMALL/stapler03a_r.jpg",517,468,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",119,"S","H","N","釣竿靠著牆壁擺放","STI/SMALL/fishingrod.jpg",372,474,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",120,"L","H","N","那具窗框安裝在大門上","STI/LARGE/windowframe_H.jpg",399,475,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",121,"F","F","F","書架放置在房間裡","STI/Filler/briefcaseclosed.jpg",1024,578,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",122,"F","F","F","電話設置在茶几上","STI/Filler/briefcaseclosed.jpg",706,683,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",123,"S","H","N","那支菊花被遊客摘起","STI/SMALL/daisy.jpg",692,538,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",124,"L","V","N","這隻豬的屠體就放在桌上","STI/LARGE/pig_V.jpg",494,523,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",125,"F","F","F","那件帳篷架在空地上","STI/Filler/castle.jpg",1467,493,1,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",126,"F","F","F","城堡就建在山上","STI/Filler/lighthouse.jpg",1398,424,0,NA,"12/21/16 14:01:14"
"C","F","19","52","C_List01.csv",127,"L","V","N","那台客機飛行在雲層上","STI/LARGE/aeroplane_V.jpg",577,482,1,NA,"12/21/16 14:01:14"
"C","F","22","041","C_List01.csv",0,"F","F","F","錄音帶放在錄音機裡","STI/Filler/166-klaxon_horn.jpg",2669,697,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",1,"L","V","N","那台客機飛行在雲層上","STI/LARGE/aeroplane_V.jpg",1311,769,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",2,"S","H","Y","花盆倒在門口前","STI/SMALL/242-pot_jar.jpg",499,868,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",3,"F","F","F","垃圾桶設在人行道上","STI/Filler/woodboard.jpg",960,647,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",4,"L","H","Y","那張床墊被放在床上","STI/LARGE/mattress_H.jpg",731,622,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",5,"L","V","Y","戰鬥機衝出雲層","STI/LARGE/jetfighter_V.jpg",674,567,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",6,"F","F","F","小麥長在麥田裡","STI/Filler/089-chronometre_stop-watch.jpg",969,592,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",7,"S","H","Y","試管就在工作桌上","STI/SMALL/126-eprouvette_test-tube.jpg",350,633,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",8,"F","F","F","那台電動機車行駛在隧道裡","STI/Filler/desk02.jpg",1632,738,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",9,"F","F","F","蘋果就在桌子上","STI/Filler/075-carte_playing-card.jpg",465,500,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",10,"S","H","N","那支菊花被遊客摘起","STI/SMALL/daisy.jpg",564,472,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",11,"F","F","F","衣服就放在衣櫥裡","STI/Filler/spatula04.jpg",659,525,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",12,"S","H","Y","那支保齡球瓶倒在球道盡頭","STI/SMALL/248-quille_skittle.jpg",906,661,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",13,"F","F","F","籃球架就設置在球場邊","STI/Filler/uprightpiano01.jpg",1259,587,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",14,"F","F","F","貨輪航行到港口","STI/Filler/Generic_High_Speed_Train_01.jpg",2482,750,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",15,"F","F","F","錘子放在工作桌上","STI/Filler/rubikcube.jpg",365,1210,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",16,"L","H","N","那台吉普車掉到裂縫裡","STI/LARGE/jeep_H.jpg",1542,733,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",17,"F","F","F","撲克牌在魔術師手中","STI/Filler/weight01.jpg",1437,528,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",18,"S","V","N","那支餐叉放在抽屜裡","STI/SMALL/tongs01b_r.jpg",1165,967,0,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",19,"S","H","Y","那支糖果棒放在糖果盒中","STI/SMALL/candycane01a.jpg",1355,628,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",20,"S","H","N","湯匙放在盤子右邊","STI/SMALL/spoon_H.jpg",1088,619,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",21,"L","H","N","那艘太空梭已準備發射升空","STI/LARGE/spaceshuttle_H.jpg",1297,661,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",22,"F","F","F","魔術方塊就在架子上","STI/Filler/solderingiron.jpg",1393,795,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",23,"L","V","Y","酒桶被放在酒吧角落","STI/LARGE/barrel_V.jpg",1494,649,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",24,"F","F","F","那盞桌燈就擺在店裡","STI/Filler/dentalfloss03b.jpg",918,959,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",25,"S","V","N","這貝殼就躺在海邊","STI/SMALL/seashell01_r.jpg",734,641,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",26,"L","H","N","重型吊臂升起準備移動貨物","STI/LARGE/crane_H.jpg",1900,704,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",27,"S","H","N","釣竿靠著牆壁擺放","STI/SMALL/fishingrod.jpg",888,662,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",28,"F","F","F","那艘軍艦正駛向港口","STI/Filler/freighttruck.jpg",751,714,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",29,"S","H","Y","樹枝從樹上掉下","STI/SMALL/branch02.jpg",489,675,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",30,"F","F","F","那間雞舍在花園裡","STI/Filler/025-barre_bar.jpg",460,649,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",31,"F","F","F","那隻鋸子放在工具箱中","STI/Filler/034-biberon_feeding-bottle.jpg",1432,534,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",32,"S","H","Y","這支火柴被收在盒子裡","STI/SMALL/007-allumette_match.jpg",1142,651,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",33,"F","F","F","貨物列車在鐵路上行駛","STI/Filler/293-usine_factory.jpg",511,707,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",34,"F","F","F","那盞燈安裝在牆上","STI/Filler/ribbon04.jpg",990,547,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",35,"L","H","N","複製的自由女神像設置在公園裡","STI/LARGE/liberty_H.jpg",1621,822,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",36,"F","F","F","床舖就放在房間裡","STI/Filler/airhockeytable.jpg",1840,711,0,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",37,"F","F","F","那支瑞士刀放在桌子上","STI/Filler/filmroll.jpg",358,651,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",38,"F","F","F","氣球在小孩子的手裡","STI/Filler/pill.jpg",291,563,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",39,"L","H","Y","桌子就放置在窗戶前面","STI/LARGE/desk_H.jpg",1413,749,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",40,"F","F","F","這卷底片就在相機中","STI/Filler/candle08b.jpg",383,612,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",41,"S","V","N","訂書機放在辦公桌上","STI/SMALL/stapler03a_r.jpg",424,583,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",42,"L","V","N","火箭正被輸送到發射台","STI/LARGE/rocket_V.jpg",265,608,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",43,"F","F","F","辦公椅放在辦公室裡","STI/Filler/microwave.jpg",679,866,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",44,"F","F","F","電話設置在茶几上","STI/Filler/briefcaseclosed.jpg",152,669,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",45,"F","F","F","那間狗屋蓋在大門旁","STI/Filler/ironbarrel.jpg",1231,560,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",46,"S","V","Y","這頂帽子就掛在牆上","STI/SMALL/hat_r.jpg",763,554,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",47,"S","V","Y","有支牙刷在漱口杯裡","STI/SMALL/toothbrush_V.jpg",277,596,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",48,"F","F","F","那台休旅車在馬路上行駛","STI/Filler/027-batterie_drum-set.jpg",389,509,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",49,"L","H","Y","獨木舟正行駛在河面","STI/LARGE/canoe_H.jpg",562,940,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",50,"L","V","Y","鐵達尼號正沉入海中","STI/LARGE/Titanic_V.jpg",479,561,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",51,"L","V","Y","停車場閘門昇起讓車子通過","STI/LARGE/gate_arms_V.jpg",1298,638,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",52,"F","F","F","那隻牛生活在農場裡","STI/Filler/boxtrailer.jpg",519,610,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",53,"S","V","Y","冰淇淋勺就在水杯裡","STI/SMALL/measuringspoon_r.jpg",315,849,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",54,"L","V","Y","那台自動販賣機設在街角","STI/LARGE/vending_V.jpg",879,968,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",55,"S","H","N","那根大葱正在被沖洗","STI/SMALL/leek.jpg",578,836,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",56,"F","F","F","烘衣機放在浴室裡","STI/Filler/260-sapin_fir-tree.jpg",551,680,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",57,"F","F","F","那台卡車停在工廠裡","STI/Filler/071-bateau_boat.jpg",443,840,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",58,"L","V","Y","降落傘從跳傘員背後張開","STI/LARGE/parachute_V.jpg",1813,593,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",59,"S","H","N","眼藥膏正準備用在患者眼部","STI/SMALL/gluetube.jpg",696,661,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",60,"L","H","N","那座釣橋擋住了城門","STI/LARGE/Drawbridge_H.jpg",1181,704,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",61,"F","F","F","救生圈被放在甲板上","STI/Filler/294-ventilateur_fan.jpg",317,594,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",62,"L","V","N","這隻豬的屠體就放在桌上","STI/LARGE/pig_V.jpg",327,565,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",63,"F","F","F","那台警車行駛在馬路上","STI/Filler/282-tractopelle_digger.jpg",950,657,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",64,"F","F","F","機庫就在飛機旁邊","STI/Filler/church.jpg",1726,695,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",65,"S","V","Y","那棵生玉米剛被農夫採收","STI/SMALL/cornhusk_r.jpg",303,628,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",66,"F","F","F","蠟燭立在餐桌上","STI/Filler/041-bonbon_candy.jpg",197,678,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",67,"L","V","N","砂石車載滿砂石","STI/LARGE/dump-truck_V.jpg",1079,610,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",68,"L","V","N","那座路燈正被搬運中","STI/LARGE/streetlantern_V.jpg",926,1148,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",69,"L","H","Y","公文櫃被兩位壯丁搬出辦公室","STI/LARGE/filingcabinet_H.jpg",416,596,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",70,"F","F","F","那台計算器放在桌子上","STI/Filler/strap.jpg",645,556,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",71,"L","V","N","那台直立式鋼琴擺在貨車上","STI/LARGE/Uprightpiano_V.jpg",949,820,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",72,"L","H","N","雲梯已就位讓消防員攀爬","STI/LARGE/ladder_H.jpg",622,1276,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",73,"L","H","Y","那艘遊艇正在航行","STI/LARGE/boat_H.jpg",579,540,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",74,"L","H","Y","地板門已關上以便搬東西","STI/LARGE/trapdoor_H.jpg",1180,1016,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",75,"S","V","N","那支螺絲起子放在工作檯","STI/SMALL/screwdriver04b_r.jpg",389,608,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",76,"F","F","F","戰艦航行在大海","STI/Filler/240-pont_bridge.jpg",348,649,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",77,"F","F","F","雨傘被放在海灘上","STI/Filler/tv.jpg",335,685,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",78,"S","H","N","有根胡蘿蔔剛被農夫採收","STI/SMALL/carrot01.jpg",404,549,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",79,"S","H","Y","鑰匙圈就在茶几上","STI/SMALL/keychain.jpg",349,664,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",80,"L","H","N","公車墜落在懸崖上","STI/LARGE/bus_H.jpg",445,707,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",81,"S","V","N","保特瓶被丟棄在地上","STI/SMALL/waterbottle01b_r.jpg",287,561,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",82,"F","F","F","飛鏢盤就掛在牆上","STI/Filler/mirror.jpg",255,530,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",83,"F","F","F","教堂在廣場旁邊","STI/Filler/093-chapiteau_big-top.jpg",265,1100,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",84,"S","V","Y","那隻手套就套在架子上","STI/SMALL/glove_V.jpg",324,666,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",85,"F","F","F","巨型煉油廠就在大馬路旁","STI/Filler/castletower.jpg",633,579,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",86,"L","H","N","那具窗框安裝在大門上","STI/LARGE/windowframe_H.jpg",487,554,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",87,"F","F","F","碼錶就在教練手中","STI/Filler/wheel01.jpg",584,716,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",88,"F","F","F","手電筒放在手提箱中","STI/Filler/scrubbingbrush05b.jpg",317,503,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",89,"L","V","N","拆房用的金屬球已擺盪到最高點","STI/LARGE/wreckingball_V.jpg",1568,593,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",90,"L","H","Y","那張沙發就放在客廳裡","STI/LARGE/sofa_H.jpg",743,686,1,1,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",91,"F","F","F","那間小屋位在森林裡","STI/Filler/barn.jpg",463,601,0,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",92,"F","F","F","木筏正向碼頭移動","STI/Filler/cow.jpg",1247,636,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",93,"F","F","F","鬧鐘被放在床上","STI/Filler/flower.jpg",277,723,1,0,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",94,"S","V","N","剃刀放在盥洗台旁","STI/SMALL/razor01_r.jpg",292,668,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",95,"L","V","Y","巡曳飛彈已從潛艇發射","STI/LARGE/missle_V.jpg",585,616,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",96,"F","F","F","那顆球就在桌球桌上","STI/Filler/faucet.jpg",663,459,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",97,"S","V","Y","玻璃瓶就放在架子上","STI/SMALL/beerbottle_r.jpg",307,1012,0,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",98,"F","F","F","杯子放在餐桌上","STI/Filler/kiwi03.jpg",346,555,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",99,"F","F","F","文件夾就在書架上","STI/Filler/pillow.jpg",463,639,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",100,"F","F","F","電腦顯示器放在書桌上","STI/Filler/fryingpan02a.jpg",851,753,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",101,"L","H","Y","船錨沉到海底","STI/LARGE/anchor_H.jpg",415,662,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",102,"F","F","F","乒乓球桌就在房間裡","STI/Filler/020-baignoire_bathtub.jpg",501,472,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",103,"S","V","Y","鐵釘已準備釘進地板","STI/SMALL/nail_r.jpg",290,464,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",104,"S","H","N","漏斗就在廚師的手裡","STI/SMALL/funnel.jpg",460,611,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",105,"F","F","F","那件帳篷架在空地上","STI/Filler/castle.jpg",480,561,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",106,"F","F","F","耳環就在盒子旁邊","STI/Filler/078-cassette_cassette.jpg",507,571,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",107,"F","F","F","城堡就建在山上","STI/Filler/lighthouse.jpg",269,1006,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",108,"F","F","F","大白菜就放在貨架上","STI/Filler/umbrellaopen.jpg",281,521,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",109,"S","V","N","那隻鞋放在地板上","STI/SMALL/shoe_r.jpg",412,559,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",110,"S","V","Y","那條牛仔褲在展示櫃中","STI/SMALL/jeans01_r.jpg",1425,624,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",111,"F","F","F","那台雲梯車行駛在馬路上","STI/Filler/sailboat.jpg",463,618,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",112,"S","H","N","畚箕就掛在牆上","STI/SMALL/dustpan.jpg",271,671,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",113,"F","F","F","漢堡就在托盤裡","STI/Filler/earring01.jpg",362,626,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",114,"S","V","N","相框收在抽屜裡","STI/SMALL/pictureframe04_r.jpg",376,572,1,NA,"12/16/16 13:31:20"
"C","F","22","041","C_List01.csv",115,"F","F","F","那座燈塔位於港口入口","STI/Filler/submarine.jpg",333,725,1,NA,"12/16/16 13:31:20"
