"Lang","Gender","Age","ID","List","Trial_Seq","Size","Orien","Match","Item_index","sentence_read_time","Target_response_time","correct","Comprehension_correct","datetime"
"English","Female","33","4370003","SP_List1","117","F","F","F","113","655","764",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","27","F","F","F","114","733","827",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","6","F","F","F","115","1544","842",1,0,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","80","F","F","F","116","1560","562",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","101","F","F","F","117","749","686",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","8","F","F","F","118","873","749",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","118","F","F","F","119","2387","811",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","69","F","F","F","120","1045","671",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","125","F","F","F","121","827","687",1,0,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","126","F","F","F","122","936","624",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","16","F","F","F","123","1716","1404",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","37","F","F","F","124","749","592",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","103","F","F","F","125","1591","843",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","46","F","F","F","126","1466","655",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","49","F","F","F","127","983","1061",1,1,"2016-12-07 14:44:55"
"English","Female","33","4370003","SP_List1","42","F","F","F","128","1513","670",1,1,"2016-12-07 14:44:55"
"english","Female","26","4467541","SP_List1","72","L","H","Y","1","440.510009765625","508.050048828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","26","L","H","Y","2","495.06494140625","408.719970703125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","88","L","H","Y","3","380.97998046875","216.64013671875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","57","L","H","Y","4","511.960205078125","590.73486328125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","36","L","H","Y","5","382.97509765625","396.175048828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","114","L","H","Y","6","711.659912109375","254.18505859375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","40","L","H","Y","7","380.5849609375","304.949951171875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","37","L","H","Y","8","253.889892578125","306.669921875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","127","L","H","N","9","391.594970703125","517.780029296875",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","101","L","H","N","10","531.824951171875","585.5498046875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","92","L","H","N","11","527.170166015625","233.139892578125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","42","L","H","N","12","486.830078125","417",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","62","L","H","N","13","518.14501953125","271.090087890625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","8","L","H","N","14","680.010009765625","428.98486328125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","38","L","H","N","15","447.89013671875","407.545166015625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","76","L","H","N","16","681.4951171875","554.10498046875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","63","L","V","Y","17","332.6748046875","252.144775390625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","82","L","V","Y","18","480.865234375","294.505126953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","2","L","V","Y","19","754.795166015625","396.875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","111","L","V","Y","20","623.199951171875","433.69482421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","49","L","V","Y","21","991.514892578125","827.034912109375",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","12","L","V","Y","22","1971.074951171875","425.534912109375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","50","L","V","Y","23","683.340087890625","224.800048828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","61","L","V","Y","24","524.1201171875","266.68994140625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","90","L","V","N","25","653.179931640625","830.119873046875",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","100","L","V","N","26","577.39990234375","261.635009765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","1","L","V","N","27","811.724853515625","494.469970703125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","21","L","V","N","28","622.044921875","568.664794921875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","99","L","V","N","29","455.925048828125","562.905029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","59","L","V","N","30","588.934814453125","13.1201171875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","78","L","V","N","31","444.934814453125","242.045166015625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","33","L","V","N","32","584.19482421875","449.64501953125",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","117","S","H","Y","33","666.090087890625","294.409912109375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","29","S","H","Y","34","388.114990234375","399.864990234375",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","93","S","H","Y","35","630.56494140625","171.93505859375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","20","S","H","Y","36","733.949951171875","289.735107421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","77","S","H","Y","37","535.570068359375","427.860107421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","105","S","H","Y","38","586.215087890625","187.840087890625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","86","S","H","Y","39","487.594970703125","656.284912109375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","46","S","H","Y","40","617.375","262.31982421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","60","S","H","N","41","364.949951171875","277.775146484375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","84","S","H","N","42","560.989990234375","579.889892578125",0,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","104","S","H","N","43","705.2998046875","364.635009765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","71","S","H","N","44","433.794921875","306.655029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","121","S","H","N","45","648.199951171875","436.570068359375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","109","S","H","N","46","560.76513671875","333.425048828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","16","S","H","N","47","950.4951171875","269",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","41","S","H","N","48","450.844970703125","262.72509765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","35","S","V","Y","49","377.469970703125","275.830078125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","110","S","V","Y","50","558.820068359375","530.530029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","68","S","V","Y","51","393.070068359375","294.579833984375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","70","S","V","Y","52","578.405029296875","375.97509765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","98","S","V","Y","53","639.525146484375","250.1650390625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","122","S","V","Y","54","553.355224609375","232.89990234375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","66","S","V","Y","55","513.195068359375","273.77001953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","107","S","V","Y","56","818.594970703125","203.06005859375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","65","S","V","N","57","479.025146484375","335.90478515625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","51","S","V","N","58","571.4599609375","516.03515625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","56","S","V","N","59","408.885009765625","258.5400390625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","69","S","V","N","60","451.594970703125","194.64013671875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","44","S","V","N","61","439.4150390625","432.455078125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","55","S","V","N","62","679.159912109375","212.8349609375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","24","S","V","N","63","543.875","283.880126953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","80","S","V","N","64","617.64501953125","421.875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","85","F","F","F","65","606.764892578125","389.675048828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","23","F","F","F","66","563.449951171875","973.97998046875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","11","F","F","F","67","562.75","494.89013671875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","64","F","F","F","68","426.965087890625","254.02001953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","97","F","F","F","69","619.655029296875","622.804931640625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","39","F","F","F","70","558.7548828125","285.39501953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","79","F","F","F","71","570.340087890625","474.4150390625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","45","F","F","F","72","460.199951171875","633.28515625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","87","F","F","F","73","375.81005859375","340.205078125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","73","F","F","F","74","471.294921875","415.905029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","28","F","F","F","75","1039.409912109375","289.2548828125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","108","F","F","F","76","580.960205078125","297.735107421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","81","F","F","F","77","563.230224609375","487.655029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","17","F","F","F","78","435.030029296875","610.389892578125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","120","F","F","F","79","545.2900390625","727.7099609375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","43","F","F","F","80","370.309814453125","454.954833984375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","95","F","F","F","81","521.219970703125","431.56982421875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","126","F","F","F","82","497.77490234375","488.135009765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","13","F","F","F","83","576.22998046875","357.71484375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","67","F","F","F","84","404.955078125","292.599853515625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","75","F","F","F","85","446.400146484375","695.099853515625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","112","F","F","F","86","525.3349609375","507.074951171875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","34","F","F","F","87","675.68017578125","702.465087890625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","4","F","F","F","88","609.48486328125","408.27490234375",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","119","F","F","F","89","645.030029296875","565.68994140625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","15","F","F","F","90","767.14501953125","433.304931640625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","58","F","F","F","91","422.905029296875","282.64501953125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","22","F","F","F","92","334.760009765625","488.06494140625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","83","F","F","F","93","415.739990234375","618.97998046875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","5","F","F","F","94","629.264892578125","548.385009765625",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","52","F","F","F","95","444.690185546875","450.405029296875",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","25","F","F","F","96","288.690185546875","412.080078125",1,NA,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","124","F","F","F","97","614.0048828125","666.025146484375",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","47","F","F","F","98","529.719970703125","786.73486328125",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","113","F","F","F","99","373.820068359375","766.094970703125",0,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","19","F","F","F","100","438.77490234375","414.77001953125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","6","F","F","F","101","560.840087890625","384.565185546875",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","9","F","F","F","102","600.284912109375","337.875",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","32","F","F","F","103","596.91015625","357.205078125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","89","F","F","F","104","385.059814453125","399.330078125",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","53","F","F","F","105","630.330078125","302.494873046875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","54","F","F","F","106","655.635009765625","500.135009765625",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","116","F","F","F","107","643.119873046875","471.93505859375",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","118","F","F","F","108","595.60009765625","440.050048828125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","48","F","F","F","109","821.73486328125","371.034912109375",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","103","F","F","F","110","490.195068359375","429.389892578125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","125","F","F","F","111","652.75","461.844970703125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","3","F","F","F","112","570.7099609375","486.09521484375",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","115","F","F","F","113","444.06982421875","359.77001953125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","128","F","F","F","114","475.304931640625","573",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","96","F","F","F","115","500.2001953125","427.019775390625",1,0,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","123","F","F","F","116","477.090087890625","406.5400390625",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","30","F","F","F","117","700.8349609375","490.655029296875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","91","F","F","F","118","402.83984375","475.030029296875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","74","F","F","F","119","680.175048828125","322.074951171875",0,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","27","F","F","F","120","356.455078125","413.72998046875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","102","F","F","F","121","446.60498046875","413.52001953125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","7","F","F","F","122","647.510009765625","588.68994140625",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","94","F","F","F","123","576.96484375","409.929931640625",0,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","10","F","F","F","124","515.919921875","400.550048828125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","106","F","F","F","125","375.31982421875","362.360107421875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","18","F","F","F","126","609.920166015625","410.074951171875",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","14","F","F","F","127","594.170166015625","523.050048828125",1,1,"2016-12-07 15:13:00"
"english","Female","26","4467541","SP_List1","31","F","F","F","128","869.72998046875","414.534912109375",1,1,"2016-12-07 15:13:00"
"english","Female","37","4477833","SP_List1","100","L","H","Y","1","1390.469970703125","720.7099609375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","73","L","H","Y","2","1680.485107421875","1206.554931640625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","33","L","H","Y","3","2318.8349609375","843.39501953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","36","L","H","Y","4","2034.22998046875","1019.400146484375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","9","L","H","Y","5","2753.10498046875","957",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","1","L","H","Y","6","6119.820068359375","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","19","L","H","Y","7","1568.375","635.89501953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","3","L","H","Y","8","3472.764892578125","863.27001953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","86","L","H","N","9","1434.06005859375","667.580078125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","94","L","H","N","10","1474.429931640625","1025.635009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","20","L","H","N","11","2048.469970703125","873.650146484375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","77","L","H","N","12","1737.514892578125","990.3349609375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","112","L","H","N","13","3075.23486328125","627.764892578125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","44","L","H","N","14","1770.485107421875","861.03515625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","69","L","H","N","15","3920.76513671875","573.0400390625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","29","L","H","N","16","4673.919921875","1089.059814453125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","124","L","V","Y","17","2177.445068359375","805.170166015625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","23","L","V","Y","18","3138.114990234375","1119.300048828125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","64","L","V","Y","19","3243.6650390625","628.349853515625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","111","L","V","Y","20","2689.22509765625","656.050048828125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","91","L","V","Y","21","1882.83984375","778.419921875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","34","L","V","Y","22","2974.18994140625","740.445068359375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","8","L","V","Y","23","1932.9599609375","1402.364990234375",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","13","L","V","Y","24","6282.329833984375","1322.31494140625",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","93","L","V","N","25","1804.72998046875","1055.255126953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","6","L","V","N","26","6124.875","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","103","L","V","N","27","3942.4501953125","981.08984375",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","22","L","V","N","28","3089.4150390625","720.5400390625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","35","L","V","N","29","1685.885009765625","637.135009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","78","L","V","N","30","1910.5","581.1201171875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","5","L","V","N","31","5621.85009765625","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","40","L","V","N","32","1608.9599609375","627.03515625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","16","S","H","Y","33","2148.114990234375","776.945068359375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","83","S","H","Y","34","2006.809814453125","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","67","S","H","Y","35","1941.0048828125","545.965087890625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","105","S","H","Y","36","3404.885009765625","862.89013671875",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","7","S","H","Y","37","3523.599853515625","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","65","S","H","Y","38","2113.8349609375","839.64501953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","58","S","H","Y","39","2232.739990234375","1034.65478515625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","123","S","H","Y","40","2629.505126953125","905.06494140625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","15","S","H","N","41","2762.635009765625","838.784912109375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","101","S","H","N","42","1571.824951171875","894.52001953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","98","S","H","N","43","1614.23486328125","554.43994140625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","46","S","H","N","44","1850.2099609375","826.56982421875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","89","S","H","N","45","1701.27490234375","685.580078125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","66","S","H","N","46","1910.994873046875","756.264892578125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","128","S","H","N","47","1707.98486328125","738.635009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","62","S","H","N","48","3012.14501953125","869.76513671875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","57","S","V","Y","49","1505.054931640625","959.97998046875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","90","S","V","Y","50","2800.239990234375","595.135009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","39","S","V","Y","51","1410.840087890625","1077.169921875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","51","S","V","Y","52","2603.75","926.580078125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","76","S","V","Y","53","3633.35009765625","827.385009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","32","S","V","Y","54","2759.9150390625","964.625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","2","S","V","Y","55","4102.419921875","732.669921875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","17","S","V","Y","56","3506.199951171875","1183.669921875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","109","S","V","N","57","1512.81005859375","998.93994140625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","72","S","V","N","58","1360.965087890625","916.7099609375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","95","S","V","N","59","1160.35498046875","741.66015625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","113","S","V","N","60","2137.550048828125","606.8349609375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","114","S","V","N","61","1428.054931640625","501.7548828125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","12","S","V","N","62","2542.27001953125","794.85986328125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","43","S","V","N","63","2405.18505859375","744.630126953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","54","S","V","N","64","3013.969970703125","631.824951171875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","53","F","F","F","65","2662.239990234375","775.235107421875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","42","F","F","F","66","2303.210205078125","1357.050048828125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","18","F","F","F","67","1519.235107421875","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","126","F","F","F","68","1606.52001953125","834.300048828125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","99","F","F","F","69","2514.150146484375","1016.9150390625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","79","F","F","F","70","1277.28515625","918.119873046875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","118","F","F","F","71","1296.619873046875","1096.39990234375",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","70","F","F","F","72","1724.199951171875","850.610107421875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","116","F","F","F","73","1112.724853515625","822.60009765625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","96","F","F","F","74","2382.885009765625","745.9599609375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","84","F","F","F","75","1955.335205078125","767.844970703125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","97","F","F","F","76","2268.574951171875","733.304931640625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","31","F","F","F","77","2750.1298828125","1261.0400390625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","88","F","F","F","78","1424.744873046875","1473.7900390625",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","117","F","F","F","79","1044.09521484375","885.10498046875",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","28","F","F","F","80","1879.469970703125","",0,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","71","F","F","F","81","1712.070068359375","902.18505859375",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","45","F","F","F","82","1354.68994140625","911.14501953125",1,NA,"2016-12-07 15:15:39"
"english","Female","37","4477833","SP_List1","14","F","F","F","83","4212.705078125","",0,NA,"2016-12-07 15:15:39"
